Date,E (PST),Stage,Stage_m
4/19/2017,9:00:00 PM,33.69,10.268712
4/19/2017,10:00:00 PM,33.72,10.277856
4/19/2017,11:00:00 PM,33.73,10.280904
4/20/2017,12:00:00 AM,33.72,10.277856
4/20/2017,1:00:00 AM,33.72,10.277856
4/20/2017,2:00:00 AM,33.73,10.280904
4/20/2017,3:00:00 AM,33.69,10.268712
4/20/2017,4:00:00 AM,33.74,10.283952
4/20/2017,5:00:00 AM,33.72,10.277856
4/20/2017,6:00:00 AM,33.76,10.290048
4/20/2017,7:00:00 AM,33.76,10.290048
4/20/2017,8:00:00 AM,33.76,10.290048
4/20/2017,9:00:00 AM,33.77,10.293096
4/20/2017,10:00:00 AM,33.77,10.293096
4/20/2017,11:00:00 AM,33.75,10.287
4/20/2017,12:00:00 PM,33.76,10.290048
4/20/2017,1:00:00 PM,33.78,10.296144
4/20/2017,2:00:00 PM,33.77,10.293096
4/20/2017,3:00:00 PM,33.77,10.293096
4/20/2017,4:00:00 PM,33.78,10.296144
4/20/2017,5:00:00 PM,33.78,10.296144
4/20/2017,6:00:00 PM,33.78,10.296144
4/20/2017,7:00:00 PM,33.78,10.296144
4/20/2017,8:00:00 PM,33.76,10.290048
4/20/2017,9:00:00 PM,33.79,10.299192
4/20/2017,10:00:00 PM,33.79,10.299192
4/20/2017,11:00:00 PM,33.8,10.30224
4/21/2017,12:00:00 AM,33.8,10.30224
4/21/2017,1:00:00 AM,33.83,10.311384
4/21/2017,2:00:00 AM,33.8,10.30224
4/21/2017,3:00:00 AM,33.81,10.305288
4/21/2017,4:00:00 AM,33.8,10.30224
4/21/2017,5:00:00 AM,33.81,10.305288
4/21/2017,6:00:00 AM,33.79,10.299192
4/21/2017,7:00:00 AM,33.8,10.30224
4/21/2017,8:00:00 AM,33.81,10.305288
4/21/2017,9:00:00 AM,33.8,10.30224
4/21/2017,10:00:00 AM,33.81,10.305288
4/21/2017,11:00:00 AM,33.81,10.305288
4/21/2017,12:00:00 PM,33.79,10.299192
4/21/2017,1:00:00 PM,33.8,10.30224
4/21/2017,2:00:00 PM,33.78,10.296144
4/21/2017,3:00:00 PM,33.79,10.299192
4/21/2017,4:00:00 PM,33.79,10.299192
4/21/2017,5:00:00 PM,33.79,10.299192
4/21/2017,6:00:00 PM,33.78,10.296144
4/21/2017,7:00:00 PM,33.79,10.299192
4/21/2017,8:00:00 PM,33.78,10.296144
4/21/2017,9:00:00 PM,33.77,10.293096
4/21/2017,10:00:00 PM,33.78,10.296144
4/21/2017,11:00:00 PM,33.77,10.293096
4/22/2017,12:00:00 AM,33.76,10.290048
4/22/2017,1:00:00 AM,33.79,10.299192
4/22/2017,2:00:00 AM,33.78,10.296144
4/22/2017,3:00:00 AM,33.78,10.296144
4/22/2017,4:00:00 AM,33.76,10.290048
4/22/2017,5:00:00 AM,33.76,10.290048
4/22/2017,6:00:00 AM,33.77,10.293096
4/22/2017,7:00:00 AM,33.78,10.296144
4/22/2017,8:00:00 AM,33.78,10.296144
4/22/2017,9:00:00 AM,33.76,10.290048
4/22/2017,10:00:00 AM,33.77,10.293096
4/22/2017,11:00:00 AM,33.77,10.293096
4/22/2017,12:00:00 PM,33.76,10.290048
4/22/2017,1:00:00 PM,33.77,10.293096
4/22/2017,2:00:00 PM,33.76,10.290048
4/22/2017,3:00:00 PM,33.77,10.293096
4/22/2017,4:00:00 PM,33.76,10.290048
4/22/2017,5:00:00 PM,33.76,10.290048
4/22/2017,6:00:00 PM,33.76,10.290048
4/22/2017,7:00:00 PM,33.76,10.290048
4/22/2017,8:00:00 PM,33.76,10.290048
4/22/2017,9:00:00 PM,33.76,10.290048
4/22/2017,10:00:00 PM,33.73,10.280904
4/22/2017,11:00:00 PM,33.74,10.283952
4/23/2017,12:00:00 AM,33.74,10.283952
4/23/2017,1:00:00 AM,33.75,10.287
4/23/2017,2:00:00 AM,33.76,10.290048
4/23/2017,3:00:00 AM,33.75,10.287
4/23/2017,4:00:00 AM,33.74,10.283952
4/23/2017,5:00:00 AM,33.74,10.283952
4/23/2017,6:00:00 AM,33.75,10.287
4/23/2017,7:00:00 AM,33.75,10.287
4/23/2017,8:00:00 AM,33.76,10.290048
4/23/2017,9:00:00 AM,33.75,10.287
4/23/2017,10:00:00 AM,33.75,10.287
4/23/2017,11:00:00 AM,33.75,10.287
4/23/2017,12:00:00 PM,33.75,10.287
4/23/2017,1:00:00 PM,33.74,10.283952
4/23/2017,2:00:00 PM,33.73,10.280904
4/23/2017,3:00:00 PM,33.75,10.287
4/23/2017,4:00:00 PM,33.74,10.283952
4/23/2017,5:00:00 PM,33.74,10.283952
4/23/2017,6:00:00 PM,33.73,10.280904
4/23/2017,7:00:00 PM,33.72,10.277856
4/23/2017,8:00:00 PM,33.74,10.283952
4/23/2017,9:00:00 PM,33.73,10.280904
4/23/2017,10:00:00 PM,33.73,10.280904
4/23/2017,11:00:00 PM,33.74,10.283952
4/24/2017,12:00:00 AM,33.72,10.277856
4/24/2017,1:00:00 AM,33.73,10.280904
4/24/2017,2:00:00 AM,33.7,10.27176
4/24/2017,3:00:00 AM,33.73,10.280904
4/24/2017,4:00:00 AM,33.73,10.280904
4/24/2017,5:00:00 AM,33.7,10.27176
4/24/2017,6:00:00 AM,33.71,10.274808
4/24/2017,7:00:00 AM,33.73,10.280904
4/24/2017,8:00:00 AM,33.72,10.277856
4/24/2017,9:00:00 AM,33.72,10.277856
4/24/2017,10:00:00 AM,33.72,10.277856
4/24/2017,11:00:00 AM,33.72,10.277856
4/24/2017,12:00:00 PM,33.74,10.283952
4/24/2017,1:00:00 PM,33.72,10.277856
4/24/2017,2:00:00 PM,33.71,10.274808
4/24/2017,3:00:00 PM,33.72,10.277856
4/24/2017,4:00:00 PM,33.71,10.274808
4/24/2017,5:00:00 PM,33.69,10.268712
4/24/2017,6:00:00 PM,33.71,10.274808
4/24/2017,7:00:00 PM,33.71,10.274808
4/24/2017,8:00:00 PM,33.73,10.280904
4/24/2017,9:00:00 PM,33.71,10.274808
4/24/2017,10:00:00 PM,33.71,10.274808
4/24/2017,11:00:00 PM,33.72,10.277856
4/25/2017,12:00:00 AM,33.69,10.268712
4/25/2017,1:00:00 AM,33.71,10.274808
4/25/2017,2:00:00 AM,33.71,10.274808
4/25/2017,3:00:00 AM,33.71,10.274808
4/25/2017,4:00:00 AM,33.7,10.27176
4/25/2017,5:00:00 AM,33.72,10.277856
4/25/2017,6:00:00 AM,33.7,10.27176
4/25/2017,7:00:00 AM,,
4/25/2017,8:00:00 AM,33.71,10.274808
4/25/2017,9:00:00 AM,33.71,10.274808
4/25/2017,10:00:00 AM,33.73,10.280904
4/25/2017,11:00:00 AM,33.71,10.274808
4/25/2017,12:00:00 PM,33.72,10.277856
4/25/2017,1:00:00 PM,33.72,10.277856
4/25/2017,2:00:00 PM,33.71,10.274808
4/25/2017,3:00:00 PM,33.7,10.27176
4/25/2017,4:00:00 PM,33.7,10.27176
4/25/2017,5:00:00 PM,33.7,10.27176
4/25/2017,6:00:00 PM,33.69,10.268712
4/25/2017,7:00:00 PM,33.7,10.27176
4/25/2017,8:00:00 PM,33.71,10.274808
4/25/2017,9:00:00 PM,33.69,10.268712
4/25/2017,10:00:00 PM,33.69,10.268712
4/25/2017,11:00:00 PM,33.69,10.268712
4/26/2017,12:00:00 AM,33.68,10.265664
4/26/2017,1:00:00 AM,33.69,10.268712
4/26/2017,2:00:00 AM,33.7,10.27176
4/26/2017,3:00:00 AM,33.69,10.268712
4/26/2017,4:00:00 AM,33.68,10.265664
4/26/2017,5:00:00 AM,33.69,10.268712
4/26/2017,6:00:00 AM,33.69,10.268712
4/26/2017,7:00:00 AM,33.68,10.265664
4/26/2017,8:00:00 AM,33.68,10.265664
4/26/2017,9:00:00 AM,33.69,10.268712
4/26/2017,10:00:00 AM,33.67,10.262616
4/26/2017,11:00:00 AM,33.67,10.262616
4/26/2017,12:00:00 PM,33.69,10.268712
4/26/2017,1:00:00 PM,33.69,10.268712
4/26/2017,2:00:00 PM,33.69,10.268712
4/26/2017,3:00:00 PM,33.7,10.27176
4/26/2017,4:00:00 PM,33.67,10.262616
4/26/2017,5:00:00 PM,33.69,10.268712
4/26/2017,6:00:00 PM,33.69,10.268712
4/26/2017,7:00:00 PM,33.69,10.268712
4/26/2017,8:00:00 PM,33.69,10.268712
4/26/2017,9:00:00 PM,33.68,10.265664
4/26/2017,10:00:00 PM,33.68,10.265664
4/26/2017,11:00:00 PM,33.7,10.27176
4/27/2017,12:00:00 AM,33.68,10.265664
4/27/2017,1:00:00 AM,33.69,10.268712
4/27/2017,2:00:00 AM,33.7,10.27176
4/27/2017,3:00:00 AM,33.68,10.265664
4/27/2017,4:00:00 AM,33.69,10.268712
4/27/2017,5:00:00 AM,33.68,10.265664
4/27/2017,6:00:00 AM,33.68,10.265664
4/27/2017,7:00:00 AM,33.68,10.265664
4/27/2017,8:00:00 AM,33.67,10.262616
4/27/2017,9:00:00 AM,33.68,10.265664
4/27/2017,10:00:00 AM,33.66,10.259568
4/27/2017,11:00:00 AM,33.67,10.262616
4/27/2017,12:00:00 PM,33.67,10.262616
4/27/2017,1:00:00 PM,33.69,10.268712
4/27/2017,2:00:00 PM,33.66,10.259568
4/27/2017,3:00:00 PM,33.67,10.262616
4/27/2017,4:00:00 PM,33.66,10.259568
4/27/2017,5:00:00 PM,33.66,10.259568
4/27/2017,6:00:00 PM,33.66,10.259568
4/27/2017,7:00:00 PM,33.66,10.259568
4/27/2017,8:00:00 PM,33.65,10.25652
4/27/2017,9:00:00 PM,33.64,10.253472
4/27/2017,10:00:00 PM,33.66,10.259568
4/27/2017,11:00:00 PM,33.67,10.262616
4/28/2017,12:00:00 AM,33.66,10.259568
4/28/2017,1:00:00 AM,33.66,10.259568
4/28/2017,2:00:00 AM,33.68,10.265664
4/28/2017,3:00:00 AM,33.67,10.262616
4/28/2017,4:00:00 AM,33.65,10.25652
4/28/2017,5:00:00 AM,33.67,10.262616
4/28/2017,6:00:00 AM,33.68,10.265664
4/28/2017,7:00:00 AM,33.68,10.265664
4/28/2017,8:00:00 AM,33.7,10.27176
4/28/2017,9:00:00 AM,33.68,10.265664
4/28/2017,10:00:00 AM,33.65,10.25652
4/28/2017,11:00:00 AM,33.73,10.280904
4/28/2017,12:00:00 PM,33.69,10.268712
4/28/2017,1:00:00 PM,33.7,10.27176
4/28/2017,2:00:00 PM,33.67,10.262616
4/28/2017,3:00:00 PM,33.7,10.27176
4/28/2017,4:00:00 PM,33.69,10.268712
4/28/2017,5:00:00 PM,33.68,10.265664
4/28/2017,6:00:00 PM,33.69,10.268712
4/28/2017,7:00:00 PM,33.63,10.250424
4/28/2017,8:00:00 PM,33.64,10.253472
4/28/2017,9:00:00 PM,33.65,10.25652
4/28/2017,10:00:00 PM,33.65,10.25652
4/28/2017,11:00:00 PM,33.63,10.250424
4/29/2017,12:00:00 AM,33.64,10.253472
4/29/2017,1:00:00 AM,33.63,10.250424
4/29/2017,2:00:00 AM,33.62,10.247376
4/29/2017,3:00:00 AM,33.64,10.253472
4/29/2017,4:00:00 AM,33.62,10.247376
4/29/2017,5:00:00 AM,33.63,10.250424
4/29/2017,6:00:00 AM,33.63,10.250424
4/29/2017,7:00:00 AM,33.65,10.25652
4/29/2017,8:00:00 AM,33.63,10.250424
4/29/2017,9:00:00 AM,33.63,10.250424
4/29/2017,10:00:00 AM,33.63,10.250424
4/29/2017,11:00:00 AM,33.63,10.250424
4/29/2017,12:00:00 PM,33.61,10.244328
4/29/2017,1:00:00 PM,33.6,10.24128
4/29/2017,2:00:00 PM,33.62,10.247376
4/29/2017,3:00:00 PM,33.6,10.24128
4/29/2017,4:00:00 PM,33.58,10.235184
4/29/2017,5:00:00 PM,33.58,10.235184
4/29/2017,6:00:00 PM,33.56,10.229088
4/29/2017,7:00:00 PM,33.56,10.229088
4/29/2017,8:00:00 PM,33.56,10.229088
4/29/2017,9:00:00 PM,33.55,10.22604
4/29/2017,10:00:00 PM,33.54,10.222992
4/29/2017,11:00:00 PM,33.55,10.22604
